pack_name,type,text_template,requires_target
"Spicy (18+)",dare,"{playerName}, sende eine anzügliche SMS an den letzten Kontakt in deinem Telefon.",false
"Spicy (18+)",dare,"{playerName}, führe einen Zungenkuss mit einer Banane oder einem anderen länglichen Objekt vor.",false
"Spicy (18+)",dare,"{playerName}, ziehe dein Oberteil aus und spiele so für die nächsten zwei Runden (BH/Top darunter ist ok).",false
"Spicy (18+)",dare,"{playerName}, küsse {targetPlayerName} leidenschaftlich für mindestens 15 Sekunden.",true
"Spicy (18+)",dare,"{playerName}, gib {targetPlayerName} einen Knutschfleck an einer Stelle deiner Wahl (mit Erlaubnis).",true
"Spicy (18+)",dare,"{playerName}, untersuche {targetPlayerName}s Hand und 'lese' seine/ihre sexuelle Zukunft daraus vor.",true
"Spicy (18+)",dare,"{playerName}, flüstere {targetPlayerName} an, was du mit ihm/ihr machen würdest, wenn ihr alleine wärt.",true
"Spicy (18+)",dare,"{playerName}, {targetPlayerName} darf dir ein Kleidungsstück ausziehen.",true
"Spicy (18+)",dare,"{playerName}, lasse {targetPlayerName} dir einen Kuss auf eine beliebige Stelle unterhalb des Halses geben.",true
"Spicy (18+)",dare,"{playerName}, spiele mit {targetPlayerName} 'Stein, Schere, Papier'. Der Verlierer muss dem Gewinner einen Wunsch sexueller Natur erfüllen (im Rahmen).",true
"Spicy (18+)",dare,"{playerName}, tausche ein Kleidungsstück mit {targetPlayerName} für die nächsten drei Runden.",true
"Spicy (18+)",dare,"{playerName}, füttere {targetPlayerName} auf eine sehr sinnliche Art und Weise mit einem Stück Obst.",true
"Spicy (18+)",dare,"{playerName}, setze dich rittlings auf {targetPlayerName}s Schoß für 1 Minute.",true
"Spicy (18+)",dare,"{playerName}, gib {targetPlayerName} eine erotische Massage an einer Stelle seiner/ihrer Wahl (z.B. Nacken, Schultern, Hände) für 2 Minuten.",true
"Spicy (18+)",dare,"{playerName}, verbinde {targetPlayerName} die Augen und küsse ihn/sie sanft an drei verschiedenen Stellen im Gesicht/Hals.",true
"Spicy (18+)",dare,"{playerName}, {targetPlayerName} darf entscheiden, welche Frage aus diesem Pack du als nächstes beantworten musst.",true
"Spicy (18+)",dare,"{playerName}, tanze eng mit {targetPlayerName} zu einem langsamen Lied (auch imaginär).",true
"Spicy (18+)",dare,"{playerName}, teile einen intensiven Augenkontakt mit {targetPlayerName} für eine Minute, dann küsse ihn/sie (Wange ist ok).",true
"Tiefgründig",truth,"{playerName}, was ist deine früheste philosophische Frage gewesen, an die du dich erinnerst?",false
"Tiefgründig",truth,"{playerName}, glaubst du an Schicksal oder freien Willen? Warum?",false
"Tiefgründig",truth,"{playerName}, was bedeutet 'Glück' für dich persönlich?",false
"Tiefgründig",truth,"{playerName}, wenn du eine Sache an der Menschheit ändern könntest, was wäre das?",false
"Tiefgründig",truth,"{playerName}, was ist deiner Meinung nach der Sinn des Leidens?",false
"Tiefgründig",truth,"{playerName}, was ist die wichtigste Lektion, die du bisher im Leben gelernt hast?",false
"Tiefgründig",truth,"{playerName}, wie definierst du 'Erfolg' abseits von Geld und Karriere?",false
"Tiefgründig",truth,"{playerName}, was ist deine größte Angst und wie gehst du damit um?",false
"Tiefgründig",truth,"{playerName}, glaubst du an ein Leben nach dem Tod? Wie stellst du es dir vor?",false
"Tiefgründig",truth,"{playerName}, was ist wichtiger: Wissen oder Weisheit?",false
"Tiefgründig",truth,"{playerName}, welche Rolle spielt Spiritualität in deinem Leben?",false
"Tiefgründig",truth,"{playerName}, was macht einen Menschen 'gut' oder 'schlecht'?",false
"Tiefgründig",truth,"{playerName}, wenn du unsterblich wärst, was würdest du mit deiner Zeit anfangen?",false
"Tiefgründig",truth,"{playerName}, was ist deine Meinung zur Natur des Bewusstseins?",false
"Tiefgründig",truth,"{playerName}, was ist das größte Opfer, das du jemals für jemanden gebracht hast oder bringen würdest?",false
"Tiefgründig",truth,"{playerName}, was bedeutet 'Liebe' in ihrer tiefsten Form für dich?",false
"Tiefgründig",truth,"{playerName}, wie hat sich deine Weltanschauung im Laufe der Jahre verändert?",false
"Tiefgründig",truth,"{playerName}, was ist deine Definition von 'Schönheit'?",false
"Tiefgründig",truth,"{playerName}, was ist das Wertvollste, das kein Geld kaufen kann?",false
"Tiefgründig",truth,"{playerName}, was ist deine Haltung gegenüber dem Konzept der Gerechtigkeit?",false
"Tiefgründig",truth,"{playerName}, was ist deine größte Hoffnung für die Zukunft der Welt?",false
"Tiefgründig",truth,"{playerName}, was ist eine philosophische Idee, die dich besonders fasziniert?",false
"Tiefgründig",truth,"{playerName}, wie findest du einen Sinn in Momenten der Verzweiflung?",false
"Tiefgründig",truth,"{playerName}, was bedeutet es, ein 'authentisches' Leben zu führen?",false
"Tiefgründig",truth,"{playerName}, welche Verantwortung haben wir gegenüber zukünftigen Generationen?",false
"Tiefgründig",truth,"{playerName}, was ist der Unterschied zwischen Alleinsein und Einsamkeit für dich?",false
"Tiefgründig",truth,"{playerName}, was ist die Rolle der Kunst in der Gesellschaft?",false
"Tiefgründig",truth,"{playerName}, was ist eine Überzeugung, die du hast, die viele andere nicht teilen?",false
"Tiefgründig",truth,"{playerName}, wie gehst du mit moralischen Dilemmata um?",false
"Tiefgründig",truth,"{playerName}, was bedeutet Vergebung für dich und fällt sie dir leicht?",false
"Tiefgründig",truth,"{playerName}, was ist das Fundament einer starken Freundschaft?",false
"Tiefgründig",truth,"{playerName}, wie beeinflusst die Technologie unser Verständnis von Menschlichkeit?",false
"Tiefgründig",truth,"{playerName}, was ist das Erbe, das du hinterlassen möchtest?",false
"Tiefgründig",truth,"{playerName}, was ist deine Meinung zur Todesstrafe?",false
"Tiefgründig",truth,"{playerName}, was ist die größte Herausforderung für deine Generation?",false
"Tiefgründig",truth,"{playerName}, wie wichtig ist dir Wahrheit, auch wenn sie schmerzhaft ist?",false
"Tiefgründig",truth,"{playerName}, was bedeutet es, 'weise' zu sein?",false
"Tiefgründig",truth,"{playerName}, was ist deine Meinung zu künstlicher Intelligenz und ihrer Zukunft?",false
"Tiefgründig",truth,"{playerName}, welche Rolle spielt Empathie in einer funktionierenden Gesellschaft?",false
"Tiefgründig",truth,"{playerName}, was ist der Unterschied zwischen Macht und Autorität?",false
"Tiefgründig",truth,"{playerName}, was ist deine Definition von 'Zuhause'?",false
"Tiefgründig",truth,"{playerName}, wie hat dich ein großer Verlust oder eine Enttäuschung geprägt?",false
"Tiefgründig",truth,"{playerName}, was ist das Mutigste, was ein Mensch tun kann?",false
"Tiefgründig",truth,"{playerName}, was bedeutet dir 'Freiheit'?",false
"Tiefgründig",truth,"{playerName}, welche Bücher oder Denker haben deine Sichtweise maßgeblich beeinflusst?",false
"Tiefgründig",truth,"{playerName}, wie wichtig ist es, im Einklang mit der Natur zu leben?",false
"Tiefgründig",truth,"{playerName}, was ist deiner Meinung nach das größte Missverständnis über das menschliche Dasein?",false
"Tiefgründig",truth,"{playerName}, was würdest du deinem jüngeren Ich raten?",false
"Tiefgründig",truth,"{playerName}, was ist die Essenz von wahrer Kommunikation?",false
"Tiefgründig",truth,"{playerName}, was ist der Wert von Traditionen in der modernen Welt?",false
"Tiefgründig",truth,"{playerName}, wie können wir als Individuen zu einer besseren Welt beitragen?",false
"Tiefgründig",truth,"{playerName}, was bedeutet es, Verantwortung für das eigene Leben zu übernehmen?",false
"Tiefgründig",truth,"{playerName}, was ist deine größte Quelle der Inspiration?",false
"Tiefgründig",truth,"{playerName}, wie gehst du mit der Endlichkeit des Lebens um?",false
"Tiefgründig",truth,"{playerName}, was ist der Unterschied zwischen Glauben und Wissen?",false
"Tiefgründig",truth,"{playerName}, was ist das Wichtigste, das du über dich selbst gelernt hast?",false
"Tiefgründig",truth,"{playerName}, was bedeutet es, ein erfülltes Leben zu führen?",false
"Tiefgründig",truth,"{playerName}, was ist deine Meinung zu sozialen Ungerechtigkeiten und wie können wir sie bekämpfen?",false
"Tiefgründig",truth,"{playerName}, was ist die Rolle von Humor in schwierigen Zeiten?",false
"Tiefgründig",truth,"{playerName}, was ist das größte Rätsel des Universums für dich?",false
"Tiefgründig",truth,"{playerName}, wie wichtig ist Selbstreflexion für persönliches Wachstum?",false
"Tiefgründig",truth,"{playerName}, was ist die Bedeutung von Ritualen in deinem Leben?",false
"Tiefgründig",truth,"{playerName}, was ist deine tiefste Überzeugung über die menschliche Natur?",false
"Tiefgründig",truth,"{playerName}, wie definierst du den Begriff 'Seele'?",false
"Tiefgründig",truth,"{playerName}, was ist eine Frage, auf die du gerne eine Antwort hättest, bevor du stirbst?",false
"Tiefgründig",truth,"{playerName}, was ist der Unterschied zwischen Genuss und Glück?",false
"Tiefgründig",truth,"{playerName}, was ist deiner Meinung nach die größte Errungenschaft der Menschheit?",false
"Tiefgründig",truth,"{playerName}, wie wichtig ist es, Träume zu haben und sie zu verfolgen?",false
"Tiefgründig",truth,"{playerName}, was ist der Wert der Stille in unserer lauten Welt?",false
"Tiefgründig",truth,"{playerName}, was ist eine Sache, die du an der Welt bewunderst?",false
"Tiefgründig",truth,"{playerName}, wie können wir lernen, mit Unsicherheit besser umzugehen?",false
"Tiefgründig",truth,"{playerName}, welche philosophische Frage würdest du gerne mit {targetPlayerName} diskutieren?",true
"Tiefgründig",truth,"{playerName}, was glaubst du, ist die größte Lebensweisheit, die {targetPlayerName} besitzt?",true
"Tiefgründig",truth,"{playerName}, wie hat {targetPlayerName} deine Sicht auf bestimmte Dinge verändert?",true
"Tiefgründig",truth,"{playerName}, was ist eine tiefgründige Eigenschaft, die du an {targetPlayerName} bewunderst?",true
"Tiefgründig",truth,"{playerName}, was denkst du, ist {targetPlayerName}s größte Stärke im Umgang mit schwierigen Lebensphasen?",true
"Tiefgründig",truth,"{playerName}, welche Frage über den Sinn des Lebens würdest du {targetPlayerName} stellen?",true
"Tiefgründig",truth,"{playerName}, was ist eine Lektion, die du von {targetPlayerName} gelernt hast?",true
"Tiefgründig",truth,"{playerName}, was denkst du, ist {targetPlayerName}s Definition von einem guten Leben?",true
"Tiefgründig",truth,"{playerName}, wie würdest du die Weltanschauung von {targetPlayerName} beschreiben?",true
"Tiefgründig",truth,"{playerName}, was ist eine Sache, die dich und {targetPlayerName} auf einer tieferen Ebene verbindet?",true
"Tiefgründig",truth,"{playerName}, was ist deiner Meinung nach {targetPlayerName}s größter innerer Kampf?",true
"Tiefgründig",truth,"{playerName}, was ist ein Rat, den du {targetPlayerName} für seine/ihre Zukunft geben würdest?",true
"Tiefgründig",truth,"{playerName}, welche Eigenschaft von {targetPlayerName} inspiriert dich am meisten?",true
"Tiefgründig",truth,"{playerName}, was glaubst du, ist das größte Geschenk, das {targetPlayerName} der Welt zu bieten hat?",true
"Tiefgründig",truth,"{playerName}, wenn {targetPlayerName} ein Buch schreiben würde, welches Thema würde es behandeln?",true
"Tiefgründig",truth,"{playerName}, was ist eine Wahrheit, die du gerne mit {targetPlayerName} teilen würdest?",true
"Tiefgründig",truth,"{playerName}, wie hat die Beziehung zu {targetPlayerName} dein Verständnis von Freundschaft oder Liebe geprägt?",true
"Tiefgründig",truth,"{playerName}, was ist deiner Meinung nach die größte Angst von {targetPlayerName} und wie könnte man ihm/ihr helfen?",true
"Tiefgründig",truth,"{playerName}, was ist ein Traum oder Ziel von {targetPlayerName}, von dem du weißt und das du bewundernswert findest?",true
"Tiefgründig",truth,"{playerName}, was ist eine philosophische Erkenntnis, die du {targetPlayerName} verdankst?",true
"Tiefgründig",truth,"{playerName}, was ist deiner Meinung nach {targetPlayerName}s verborgene Superkraft im Alltag?",true
"Tiefgründig",truth,"{playerName}, welche drei Worte beschreiben die Seele von {targetPlayerName} am besten?",true
"Tiefgründig",truth,"{playerName}, was denkst du, ist die wichtigste Botschaft, die {targetPlayerName} der Welt geben möchte?",true
"Tiefgründig",truth,"{playerName}, was ist ein Moment, in dem du {targetPlayerName} tief respektiert hast?",true
"Tiefgründig",truth,"{playerName}, welche Frage würdest du stellen, um {targetPlayerName} wirklich kennenzulernen?",true
"Tiefgründig",truth,"{playerName}, was ist eine gemeinsame Erfahrung, die dich und {targetPlayerName} tief geprägt hat?",true
"Tiefgründig",truth,"{playerName}, was schätzt du an {targetPlayerName}s Art zu denken?",true
"Tiefgründig",truth,"{playerName}, was ist ein spiritueller oder philosophischer Wert, den du mit {targetPlayerName} teilst?",true
"Tiefgründig",truth,"{playerName}, was ist deiner Meinung nach der größte Beitrag von {targetPlayerName} zu dieser Gruppe?",true
"Tiefgründig",truth,"{playerName}, was würdest du {targetPlayerName} sagen, wenn du wüsstest, dass es das Letzte ist, was du ihm/ihr sagen kannst?",true
"Alk/Kiffen",truth,"{playerName}, was war das Dümmste, das du jemals im Rausch gekauft hast?",false
"Alk/Kiffen",truth,"{playerName}, beschreibe deinen schlimmsten Filmriss.",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch eine peinliche Nachricht verschickt? An wen und was stand drin?",false
"Alk/Kiffen",truth,"{playerName}, was ist dein Lieblings-Snack, wenn du bekifft/betrunken bist?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals versucht, im Rausch zu kochen? Wie ist es ausgegangen?",false
"Alk/Kiffen",truth,"{playerName}, was ist das Absurdeste, worüber du im Rausch gelacht hast, bis dir die Tränen kamen?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch mit einem Fremden tiefgründige Gespräche geführt?",false
"Alk/Kiffen",truth,"{playerName}, was ist dein 'Go-To'-Getränk, um schnell betrunken zu werden?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch etwas Verbotenes getan und wurdest erwischt?",false
"Alk/Kiffen",truth,"{playerName}, was ist das Ekligste, das du jemals im Rausch gegessen oder getrunken hast?",false
"Alk/Kiffen",truth,"{playerName}, wie oft hattest du schon einen Kater, bei dem du dachtest, du stirbst?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch eine wichtige Verabredung oder Verpflichtung vergessen?",false
"Alk/Kiffen",truth,"{playerName}, was ist der seltsamste Ort, an dem du nach einer Partynacht aufgewacht bist?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals versucht, high oder betrunken Sport zu machen? Wie lief's?",false
"Alk/Kiffen",truth,"{playerName}, was ist deine peinlichste Suff-Tanz-Story?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch geweint? Warum?",false
"Alk/Kiffen",truth,"{playerName}, was ist das Mutigste, das du im Rausch getan hast, aber nüchtern niemals tun würdest?",false
"Alk/Kiffen",truth,"{playerName}, welche Art von Musik hörst du am liebsten, wenn du high/betrunken bist?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch eine Wette abgeschlossen, die du bereut hast?",false
"Alk/Kiffen",truth,"{playerName}, was ist deine bevorzugte Methode, um einen Kater zu bekämpfen?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch eine Tätowierung oder ein Piercing bekommen?",false
"Alk/Kiffen",truth,"{playerName}, was ist der dümmste Streit, den du jemals im Rausch hattest?",false
"Alk/Kiffen",truth,"{playerName}, wie hat sich dein Verhalten im Rausch im Laufe der Jahre verändert?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch mit der Polizei zu tun gehabt?",false
"Alk/Kiffen",truth,"{playerName}, was ist das Verrückteste, das du unter dem Einfluss von Cannabis erlebt hast?",false
"Alk/Kiffen",truth,"{playerName}, bevorzugst du es, alleine oder in Gesellschaft zu trinken/kiffen?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch eine 'geniale' Idee gehabt, die sich nüchtern als totaler Quatsch herausstellte?",false
"Alk/Kiffen",truth,"{playerName}, was ist das Peinlichste, das deine Freunde dich im Rausch haben tun sehen?",false
"Alk/Kiffen",truth,"{playerName}, wie viel Geld gibst du durchschnittlich an einem Partywochenende für Alkohol/Drogen aus?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals versucht, im Rausch ein ernstes Gespräch zu führen? Wie erfolgreich war das?",false
"Alk/Kiffen",truth,"{playerName}, was ist dein Limit, bevor du sagst 'Jetzt reicht's'?",false
"Alk/Kiffen",truth,"{playerName}, hast du jemals im Rausch etwas kaputt gemacht?",false
"Alk/Kiffen",truth,"{playerName}, was ist die seltsamste Heißhungerattacke, die du je hattest?",false
"Alk/Kiffen",truth,"{playerName}, hast du schon mal einen kompletten Abend vergessen, obwohl du dabei warst?",false
"Alk/Kiffen",truth,"{playerName}, was ist das Peinlichste, was du zu den Eltern eines Freundes gesagt hast, als du betrunken warst?",false
"Alk/Kiffen",truth,"{playerName}, wer in dieser Runde ist deiner Meinung nach der lustigste Trinker/Kiffer und warum ist das {targetPlayerName}?",true
"Alk/Kiffen",truth,"{playerName}, mit wem hier würdest du am liebsten mal so richtig einen draufmachen, nämlich mit {targetPlayerName}?",true
"Alk/Kiffen",truth,"{playerName}, was ist die peinlichste Suff-Geschichte, die du über {targetPlayerName} kennst?",true
"Alk/Kiffen",truth,"{playerName}, wer von euch beiden, du oder {targetPlayerName}, verträgt mehr Alkohol/Gras?",true
"Alk/Kiffen",truth,"{playerName}, was ist das Dümmste, was du und {targetPlayerName} jemals zusammen im Rausch angestellt habt?",true
"Alk/Kiffen",truth,"{playerName}, wenn du und {targetPlayerName} high wärt, welches Essen würdet ihr als Erstes bestellen?",true
"Alk/Kiffen",truth,"{playerName}, was ist ein Insider-Witz zwischen dir und {targetPlayerName}, der nur im Rausch entstanden sein kann?",true
"Alk/Kiffen",truth,"{playerName}, würdest du {targetPlayerName} zutrauen, dich sicher nach Hause zu bringen, wenn ihr beide total dicht seid?",true
"Alk/Kiffen",truth,"{playerName}, was ist das Peinlichste, das du {targetPlayerName} im Rausch gestanden hast?",true
"Alk/Kiffen",truth,"{playerName}, wer von euch ist der bessere Beer-Pong-Partner, du oder {targetPlayerName}?",true
"Alk/Kiffen",truth,"{playerName}, was ist das Verrückteste, was du {targetPlayerName} im Rausch tun sehen hast?",true
"Alk/Kiffen",truth,"{playerName}, wenn ihr beide einen Filmriss hättet, wer würde sich wahrscheinlicher an mehr peinliche Details von {targetPlayerName} erinnern?",true
"Alk/Kiffen",truth,"{playerName}, welchen Song würdest du mit {targetPlayerName} im Duett grölen, wenn ihr betrunken wärt?",true
"Alk/Kiffen",truth,"{playerName}, was ist das absurdeste Gesprächsthema, das du jemals mit {targetPlayerName} im Rausch hattest?",true
"Alk/Kiffen",truth,"{playerName}, wer kümmert sich besser um den anderen, wenn einer von euch zu viel hatte, du oder {targetPlayerName}?",true
"Alk/Kiffen",dare,"{playerName}, trinke einen Shot ohne die Hände zu benutzen.",false
"Alk/Kiffen",dare,"{playerName}, versuche, mit geschlossenen Augen einen geraden Strich auf ein Blatt Papier zu malen. Die anderen bewerten.",false
"Alk/Kiffen",dare,"{playerName}, rufe eine Pizzeria an und bestelle etwas total Absurdes.",false
"Alk/Kiffen",dare,"{playerName}, mache einen Handstand (oder versuche es zumindest) und trinke dabei einen Schluck Wasser.",false
"Alk/Kiffen",dare,"{playerName}, sprich für die nächsten 10 Minuten nur in Liedtexten.",false
"Alk/Kiffen",dare,"{playerName}, schicke eine Sprachnachricht an deinen fünften Kontakt, in der du lallst und von Aliens erzählst.",false
"Alk/Kiffen",dare,"{playerName}, versuche, einen Turm aus mindestens 5 leeren Flaschen/Dosen zu bauen.",false
"Alk/Kiffen",dare,"{playerName}, tanze für eine Minute wie ein Gummibärchen auf Ecstasy.",false
"Alk/Kiffen",dare,"{playerName}, iss einen Löffel Senf oder eine andere eklige Zutat, die da ist.",false
"Alk/Kiffen",dare,"{playerName}, erzähle einen Witz. Wenn niemand lacht, ex einen Kurzen.",false
"Alk/Kiffen",dare,"{playerName}, trage für den Rest des Spiels einen Topf oder Eimer als Hut.",false
"Alk/Kiffen",dare,"{playerName}, versuche, einer anderen Person die Schuhe zu binden, während du selbst auf einem Bein stehst.",false
"Alk/Kiffen",dare,"{playerName}, male dir mit einem Stift einen Schnurrbart und lasse ihn bis zum Ende des Spiels dran.",false
"Alk/Kiffen",dare,"{playerName}, rufe deine Eltern an und frage sie, ob sie dir Geld für 'Forschungsmaterial' leihen können.",false
"Alk/Kiffen",dare,"{playerName}, versuche, ohne zu blinzeln jemanden für eine Minute anzustarren. Der Verlierer trinkt.",false
"Alk/Kiffen",dare,"{playerName}, mache 10 Kniebeugen und rufe bei jeder 'Ich bin ein Partytier!'.",false
"Alk/Kiffen",dare,"{playerName}, iss einen Cracker, der mit Zahnpasta bestrichen ist.",false
"Alk/Kiffen",dare,"{playerName}, komponiere einen kurzen Rap über das Getränk, das du gerade trinkst.",false
"Alk/Kiffen",dare,"{playerName}, versuche, eine Minute lang auf allen Vieren zu gehen und dabei zu miauen.",false
"Alk/Kiffen",dare,"{playerName}, lasse die Gruppe dir eine temporäre (abwaschbare) Tätowierung auf die Stirn malen.",false
"Alk/Kiffen",dare,"{playerName}, gurgel ein Lied für 30 Sekunden.",false
"Alk/Kiffen",dare,"{playerName}, trinke einen Schluck von jedem offenen Getränk auf dem Tisch (Mischung).",false
"Alk/Kiffen",dare,"{playerName}, sprich für 5 Minuten nur rückwärts.",false
"Alk/Kiffen",dare,"{playerName}, versuche, mit verbundenen Augen Lippenstift aufzutragen.",false
"Alk/Kiffen",dare,"{playerName}, poste 'Ich glaube, ich bin noch betrunken vom letzten Wochenende' auf deiner Social Media Seite.",false
"Alk/Kiffen",dare,"{playerName}, iss eine Chilischote (oder etwas sehr Scharfes) ohne Wasser danach.",false
"Alk/Kiffen",dare,"{playerName}, jongliere mit drei beliebigen Gegenständen für 30 Sekunden (Versuch zählt).",false
"Alk/Kiffen",dare,"{playerName}, verhalte dich für die nächsten 5 Minuten wie dein Lieblingstier im Rausch.",false
"Alk/Kiffen",dare,"{playerName}, lasse jemanden dir die Haare mit Ketchup oder Mayo 'stylen'.",false
"Alk/Kiffen",dare,"{playerName}, trinke einen Shot aus dem Schuh einer anderen Person (Schuh muss sauber sein!).",false
"Alk/Kiffen",dare,"{playerName}, gib {targetPlayerName} einen Shot aus oder teile dein Getränk mit ihm/ihr auf ex.",true
"Alk/Kiffen",dare,"{playerName}, male {targetPlayerName} mit Lippenstift ein Herz auf die Wange.",true
"Alk/Kiffen",dare,"{playerName}, versuche, {targetPlayerName} huckepack zu tragen einmal um den Tisch.",true
"Alk/Kiffen",dare,"{playerName}, flüstere {targetPlayerName} dein peinlichstes Suff-Geheimnis ins Ohr.",true
"Alk/Kiffen",dare,"{playerName}, stoße mit {targetPlayerName} an und trinkt beide einen Schluck, während ihr euch tief in die Augen schaut.",true
"Alk/Kiffen",dare,"{playerName}, du und {targetPlayerName} müsst zusammen einen peinlichen Tanz aufführen.",true
"Alk/Kiffen",dare,"{playerName}, {targetPlayerName} darf dir einen Drink mixen, den du austrinken musst (keine gefährlichen Zutaten).",true
"Alk/Kiffen",dare,"{playerName}, füttere {targetPlayerName} mit verbundenen Augen mit einem Snack.",true
"Alk/Kiffen",dare,"{playerName}, tausche für 5 Minuten ein Kleidungsstück mit {targetPlayerName}.",true
"Alk/Kiffen",dare,"{playerName}, mache {targetPlayerName} ein Kompliment, das nur im Rausch Sinn ergibt.",true
"Alk/Kiffen",dare,"{playerName}, singe ein Duett mit {targetPlayerName} – je schiefer, desto besser.",true
"Alk/Kiffen",dare,"{playerName}, {targetPlayerName} muss dir für eine Minute die Haare kämmen oder stylen.",true
"Alk/Kiffen",dare,"{playerName}, spiele mit {targetPlayerName} eine Runde 'Ich hab noch nie' – der Verlierer trinkt.",true
"Alk/Kiffen",dare,"{playerName}, gib {targetPlayerName} eine sehr unbeholfene, aber enthusiastische Umarmung.",true
"Alk/Kiffen",dare,"{playerName}, du und {targetPlayerName} müsst euch gegenseitig für eine Minute lang mit Essen füttern (z.B. Chips).",true
"Partyyyy",truth,"{playerName}, was ist das Wildeste, das du jemals auf einer Party getan hast und fast erwischt wurdest?",false
"Partyyyy",truth,"{playerName}, hast du jemals eine Party gecrasht? Wie war's?",false
"Partyyyy",truth,"{playerName}, was ist der peinlichste Song, zu dem du total abgegangen bist?",false
"Partyyyy",truth,"{playerName}, hast du dich jemals auf einer Party übergeben und es heimlich beseitigt?",false
"Partyyyy",truth,"{playerName}, was ist die längste Zeit, die du ununterbrochen auf einer Party getanzt hast?",false
"Partyyyy",truth,"{playerName}, hast du jemals auf einer Party jemanden geküsst, dessen Namen du nicht kanntest?",false
"Partyyyy",truth,"{playerName}, was ist dein absoluter Lieblings-Party-Snack?",false
"Partyyyy",truth,"{playerName}, hast du jemals eine Mottoparty veranstaltet? Was war das Motto?",false
"Partyyyy",truth,"{playerName}, was ist das verrückteste Outfit, das du jemals auf einer Party getragen hast?",false
"Partyyyy",truth,"{playerName}, hast du jemals einen DJ-Wunsch gehabt, der total abgelehnt wurde?",false
"Partyyyy",truth,"{playerName}, was ist das Lustigste, das du jemals auf einer Tanzfläche gesehen hast?",false
"Partyyyy",truth,"{playerName}, hast du jemals bei einem Trinkspiel so richtig verloren und musstest etwas Peinliches tun?",false
"Partyyyy",truth,"{playerName}, was ist dein bester Trick, um auf einer Party cool auszusehen?",false
"Partyyyy",truth,"{playerName}, hast du schon mal eine Party vorzeitig verlassen, weil sie langweilig war?",false
"Partyyyy",truth,"{playerName}, was ist deine beste 'Ich war so betrunken, dass...'-Geschichte?",false
"Partyyyy",truth,"{playerName}, hast du jemals auf einer Party etwas kaputt gemacht?",false
"Partyyyy",truth,"{playerName}, was ist der beste Anmachspruch, den du auf einer Party gehört oder benutzt hast?",false
"Partyyyy",truth,"{playerName}, hast du jemals auf einer Party geschlafen und bist woanders aufgewacht?",false
"Partyyyy",truth,"{playerName}, was ist dein Lieblings-Partyspiel?",false
"Partyyyy",truth,"{playerName}, was ist das Peinlichste, das dir deine Freunde auf einer Party angetan haben?",false
"Partyyyy",truth,"{playerName}, hast du jemals eine geheime Zutat in einen Party-Drink gemischt?",false
"Partyyyy",truth,"{playerName}, was ist dein Signature Dance Move?",false
"Partyyyy",truth,"{playerName}, hast du jemals versucht, dich auf einer Party als jemand anderes auszugeben?",false
"Partyyyy",truth,"{playerName}, was ist das Teuerste, das du auf einer Party verloren oder kaputt gemacht hast?",false
"Partyyyy",truth,"{playerName}, hast du jemals eine Playlist für eine Party erstellt, die total gefloppt ist?",false
"Partyyyy",truth,"{playerName}, was ist das Unverschämteste, das du jemals von einem Partygast erlebt hast?",false
"Partyyyy",truth,"{playerName}, was ist dein Katerfrühstück der Champions?",false
"Partyyyy",truth,"{playerName}, hast du jemals für eine Party Essen mitgebracht, das niemand gegessen hat?",false
"Partyyyy",truth,"{playerName}, was ist die beste Ausrede, um eine Party frühzeitig zu verlassen?",false
"Partyyyy",truth,"{playerName}, hast du dich schon mal auf einer Party mit jemandem gestritten? Worüber?",false
"Partyyyy",truth,"{playerName}, was war dein legendärster Party-Fail?",false
"Partyyyy",truth,"{playerName}, wer in der Runde schmeißt die besten Partys?",false
"Partyyyy",truth,"{playerName}, was ist das Verrückteste, was du getan hast, um auf eine Gästeliste zu kommen?",false
"Partyyyy",truth,"{playerName}, hast du jemals einen ganzen Kuchen alleine auf einer Party gegessen?",false
"Partyyyy",truth,"{playerName}, was ist der seltsamste Ort, an dem du eine Party gefeiert hast?",false
"Partyyyy",truth,"{playerName}, wer von den Anwesenden ist deiner Meinung nach das größte Partytier und warum ist es {targetPlayerName}?",true
"Partyyyy",truth,"{playerName}, wenn du eine Motto-Party für {targetPlayerName} schmeißen müsstest, welches Motto hätte sie?",true
"Partyyyy",truth,"{playerName}, was ist das peinlichste Tanzvideo, das von {targetPlayerName} existiert (von dem du weißt)?",true
"Partyyyy",truth,"{playerName}, wer würde eher auf einer Party einschlafen, du oder {targetPlayerName}?",true
"Partyyyy",truth,"{playerName}, was ist das lustigste Party-Outfit, das du an {targetPlayerName} gesehen hast?",true
